Rv2423,Rv2423,Unknown
Rv1329c,dinG,Probable helicase involved in DNA repair and perhaps also replication.
Rv3674c,nth,Has both an apurinic and/or apyrimidinic endonuclease activity and a DNA N-glycosylase activity. Incises damaged DNA at cytosines  thymines and guanines. Acts on a damaged strand (oxidized pyrimidines)  5' from the damaged site [catalytic activity: endonucleolytic cleavage near apurinic or apyrimidinic sites to products with 5'-phosphate].
Rv2464c,Rv2464c,Hydrolyses DNA (this enzyme may play a significant role in processes leading to recovery from mutagenesis and/or cell death by alkylating agents).
Rv2924c,fpg,Involved in base excision repair (repair of oxidized purines). This enzyme may play a significant role in processes leading to recovery from mutagenesis and/or cell death by alkylating agents [catalytic activity hydrolysis of DNA containing ring-opened N7-methylguanine residues  releasing 2 6-diamino-4-hydroxy-5-(N-methyl)formamidopyrimide].
Rv3455c,truA,Formation of pseudouridine at positions 38  39 and 40 in the anticodon stem and loop of transfer RNAS [catalytic activity: uracil + D-ribose 5-phosphate = pseudouridine 5'-phosphate + H(2)O].
Rv3646c,topA,The reaction catalyzed by topoisomerases LEADS to the conversion of one topological isomer of DNA to another. [catalytic activity: ATP-independent breakage of single-stranded DNA  followed by passage and rejoining].
Rv1007c,metS,It is probably essential for cell survival  being required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation [catalytic activity: ATP + L-methionine + tRNA(met) = AMP + diphosphate + L-methionyl-tRNA(met)]
Rv3834c,serS,Involved in translation mechanism [catalytic activity: ATP + L-serine + tRNA(SER) = AMP + pyrophosphate + L-SERYL-tRNA(SER)].
Rv2572c,aspS,Involved in translation mechanism [catalytic activity: ATP + L-aspartate + tRNA(asp) = AMP + pyrophosphate + L-aspartyl-tRNA(asp)].
Rv2357c,glyS,Involved in translation mechanisms [catalytic activity: ATP + L-glycine + tRNA(GLY) = AMP + pyrophosphate + L-glycyl-tRNA(GLY)].
Rv2845c,proS,Involved in translation mechanism [catalytic activity: ATP + L-proline + tRNA(pro) = AMP + pyrophosphate + L-prolyl-tRNA(pro)].
Rv3580c,cysS1,Involved in translation [catalytic activity: ATP + L-cysteine + tRNA(CYS) = AMP + pyrophosphate + L-cysteinyl-tRNA(CYS)].
Rv3336c,trpS,Involved in translation mechanism [catalytic activity: ATP + L-tryptophan + tRNA(TRP) = AMP + pyrophosphate + L-tryptophanyl-tRNA(TRP)].
Rv2580c,hisS,Involved in translation mechamism [catalytic activity: ATP + L-histidine + tRNA(his) = AMP + pyrophosphate + L-histidyl-tRNA(his)].
Rv2614c,thrS,Involved in translation mechanism [catalytic activity: ATP + L-threonine + tRNA(THR) = AMP + pyrophosphate + L-threonyl-tRNA(THR)].
Rv3598c,lysS,Involved in translation [catalytic activity: ATP + L-lysine + tRNA(LYS) = AMP + pyrophosphate + L-lysyl-tRNA(LYS)].
Rv2555c,alaS,Involved in translation mechanism [catalytic activity: ATP + L-alanine + tRNA(ala) = AMP + pyrophosphate + L-alanyl-tRNA (ala)].
Rv2448c,valS,Involved in translation mechanisms [catalyic activity: ATP + L-valine + tRNA(val) = AMP + diphosphate + L-valyl-tRNA(val)].
Rv3009c,gatB,Component of the translational apparatus. Furnishes a means for formation of correctly charged GLN-tRNA(GLN) through the transamidation of misacylated GLU- tRNA(GLN) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-GLU-tRNA(GLN) [catalytic activity: ATP + L-glutamyl-tRNA(GLN) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(GLN) + L-glutamate].
Rv3011c,gatA,Component of the translational apparatus. Furnishes a means for formation of correctly charged GLN-tRNA(GLN) through the transamidation of misacylated GLU-tRNA(GLN) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-GLU-tRNA(GLN) [catalytic activity: ATP + L-glutamyl-tRNA(GLN) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(GLN) + L-glutamate].
Rv3012c,gatC,Component of the translational apparatus. Furnishes a means for formation of correctly charged GLN-tRNA(GLN) through the transamidation of misacylated GLU- tRNA(GLN) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-GLU-tRNA(GLN) [catalytic activity: ATP + L-glutamyl-tRNA(GLN) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(GLN) + L-glutamate].
Rv2533c,nusB,Involved in the transcription termination process. Interacts with RPSJ|NUSE|Rv0700.
Rv2737c,recA,Involved in regulation of nucleotide excision repair  in genetic recombination  and in induction of the sos response. Endonuclease which can catalyze the hydrolysis of ATP in the presence of single-stranded DNA  the ATP-dependent uptake of single-stranded DNA by duplex DNA  and the ATP-dependent hybridization of homologous single-stranded DNAS. It interacts with LEXA|Rv2720 causing its activation and leading to its autocatalytic cleavage.
Rv2841c,nusA,Could participates in both the termination and antitermination of transcription.
Rv2793c,truB,Formation of pseudouridine at position 55 in the psi GC loop of transfer RNAS [catalytic activity: uracil + D-ribose 5-phosphate = pseudouridine 5'-phosphate + H(2)O].
Rv3048c,nrdF2,Involved in the DNA replication pathway. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides  precursors that are necessary for DNA synthesis [catalytic activity: 2'-deoxyribonucleoside diphosphate + oxidized thioredoxin + H(2)O = ribonucleoside diphosphate + reduced thioredoxin].
Rv2882c,frr,Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another.
Rv3014c,ligA,This protein catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA [catalytic activity: NAD(+) + (deoxyribonucleotide)(N) + (deoxyribonucleotide)(M) = AMP + nicotinamide nucleotide + (deoxyribonucleotide)(N+M)].
Rv2925c,rnc,Digests double-stranded RNA. Involved in the processing of ribosomal RNA precursors and of some mRNAs [catalytic activity: endonucleolytic cleavage to 5'-phosphomonoester].
Rv2593c,ruvA,forms a complex with RUVB. RUVA stimulates  in the presence of DNA  the weak ATPase activity of RUVB. The RUVA-RUVB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence  indicating that it may promote strand exchange reactions in homologous recombination. RUVAB is an helicase that mediates the holliday junction migration by localized denaturation and reanneling.
Rv2992c,gltS,Involved in translation mechanisms [catalytic activity: ATP + L-glutamate + tRNA(GLU) = AMP + diphosphate + L-glutamyl-tRNA(GLU)].
Rv3597c,lsr2,Dominant T-cell antigen and possibly stimulates lymphoproliferation. Has DNA-bridging activity.
Rv2976c,ung,Involved in base excision repair.excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine.
Rv2986c,hupB,This protein belongs to the histone like family of prokaryotic DNA-binding proteins which are capable of wrapping DNA to stabilize it  and prevent its denaturation under extreme environmental conditions.
Rv2228c,Rv2228c,Unknown
Rv3462c,infA,No specific function has so far been attributed to this initiation factor; however  it seems to stimulate more or less all the activities of the other two initiation factors  if-2 and if-3.
Rv1364c,Rv1364c,May be involved in regulating SIGF|Rv3286c
Rv3770A,Rv3770A,Possibly required for the transposition of an insertion element.
Rv3770B,Rv3770B,Possibly required for the transposition of an insertion element.
Rv1036c,Rv1036c,Possibly required for the transposition of the insertion element IS1560.
Rv2978c,Rv2978c,Required for the transposition of the insertion element IS1538.
Rv2810c,Rv2810c,Required for the transposition of the insertion element IS1555.
Rv2791c,Rv2791c,Required for the transposition of the insertion element IS1602.
Rv3827c,Rv3827c,Required for the transposition of the insertion sequence IS1537.
Rv1572c,Rv1572c,Unknown
Rv1588c,Rv1588c,Unknown
Rv1587c,Rv1587c,Unknown
Rv1584c,Rv1584c,Unknown
Rv2650c,Rv2650c,Unknown
Rv2654c,Rv2654c,Unknown
Rv2656c,Rv2656c,Unknown
Rv2653c,Rv2653c,Unknown
Rv2655c,Rv2655c,Unknown
Rv1585c,Rv1585c,Unknown
Rv2658c,Rv2658c,Unknown
Rv1578c,Rv1578c,Unknown
Rv1581c,Rv1581c,Unknown
Rv1583c,Rv1583c,Unknown
Rv1576c,Rv1576c,Unknown
Rv1579c,Rv1579c,Unknown
Rv1580c,Rv1580c,Unknown
Rv1582c,Rv1582c,Unknown
Rv1577c,Rv1577c,Unknown
Rv2652c,Rv2652c,Unknown
Rv1702c,Rv1702c,Unknown
Rv3750c,Rv3750c,Sequence excision.
Rv2657c,Rv2657c,Unknown
Rv3431c,Rv3431c,Involved in the transposition of the insertion sequence IS1552
Rv3381c,Rv3381c,Involved in the transposition of the insertion sequence IS6110.
Rv3349c,Rv3349c,Possibly involved in the transposition of the insertion sequence IS1561'.
Rv1199c,Rv1199c,Possibly required for the transposition of the insertion element IS1081.
Rv1313c,Rv1313c,Possibly required for the transposition of the insertion element IS1557.
Rv1370c,Rv1370c,Possibly required for the transposition of the insertion element IS6110.
Rv2177c,Rv2177c,Required for the transposition of an insertion element  possibly IS1558.
Rv3640c,Rv3640c,Required for the transposition of an insertion sequence.
Rv2512c,Rv2512c,Required for the transposition of the insertion element IS1081.
Rv0920c,Rv0920c,Required for the transposition of the insertion element IS1554.
Rv2424c,Rv2424c,Required for the transposition of the insertion element IS1558.
Rv2815c,Rv2815c,Required for the transposition of the insertion element IS6110.
Rv2168c,Rv2168c,Required for the transposition of the insertion element IS6110.
Rv1757c,Rv1757c,Required for the transposition of the insertion element IS6110.
Rv3023c,Rv3023c,Required for the transposition of the insertion sequence IS1081.
Rv2480c,Rv2480c,Thought to be required for the transposition of the insertion element IS6110.
Rv1586c,Rv1586c,Integration of phiRv1 into chromosome.
Rv3828c,Rv3828c,Prevents the cointegration of foreign DNA before integration into the chromosome.
Rv2792c,Rv2792c,Prevents the cointegration of foreign DNA before integration into the chromosome.
Rv2979c,Rv2979c,Prevents the cointegration of foreign DNA before integration into the chromosome.
Rv2885c,Rv2885c,Required for the transposition of the insertion element IS1539.
Rv3191c,Rv3191c,Involved in the transposition of an insertion sequence.
Rv3428c,Rv3428c,Involved in the transposition of the insertion sequence IS1532.
Rv3430c,Rv3430c,Involved in the transposition of the insertion sequence IS1540.
Rv1765A,Rv1765A,Possibly required for the transposition of an insertion element.
Rv2659c,Rv2659c,Sequence integration. Integrase is necessary for integration of a phage into the host genome by site-specific recombination. In conjunction with excisionase  integrase is also necessary for excision of the prophage from the host genome.
Rv2309c,Rv2309c,Use for sequence integration. Integrase is necessary for integration of a phage into the host genome by site-specific recombination. In conjunction with excisionase  integrase is also necessary for excision of the prophage from the host genome.
Rv3380c,Rv3380c,Involved in the transposition of the insertion sequence IS6110.
Rv1369c,Rv1369c,Possibly required for the transposition of the insertion element IS6110.
Rv2167c,Rv2167c,Required for the transposition of the insertion element IS6110.
Rv2479c,Rv2479c,Required for the transposition of the insertion element IS6110.
Rv2814c,Rv2814c,Required for the transposition of the insertion element IS6110.
Rv1756c,Rv1756c,Required for the transposition of the insertion element IS6110.
Rv2894c,xerC,Participates in the site-specific recombination. Acts by catalyzing the cutting and rejoining of the recombinating DNA molecules. Acts jointly with XERD.
Rv3427c,Rv3427c,Involved in the transposition of the insertion sequence IS1532.
Rv2651c,Rv2651c,Function unknown; possibly hydrolyzes peptides and/or proteins.
Rv3027c,Rv3027c,Acetylation  substrate unknown
Rv0428c,Rv0428c,Acetylation  substrate unknown
Rv3232c,ppk2,Catalyzes the reversible transfer of phosphate from polyphosphate (polyp) to form GTP [catalytic activity: GDP + {phosphate}(N) = GTP + {phosphate}(N-1)].
Rv1446c,opcA,May be involved in the functional assembly of glucose 6-phosphate dehydrogenase
Rv3378c,Rv3378c,Produces isotuberculosinol (nosyberkol) from halimadienyl diphosphate. Production of tuberculosinol has also been shown by some.
Rv2096c,pafB,Unknown
Rv2095c,pafC,Unknown
Rv3596c,clpC1,Hydrolyses proteins in presence of ATP. May interact with a CLPP-like protease involved in degradation of denatured proteins.
Rv2364c,era,Binds both GDP and GTP. Has an intrinsic GTPase activity and is essential for cell growth.
Rv2368c,phoH1,Unknown
Rv1355c,moeY,Involved in biosynthesis of a demolybdo cofactor (molybdopterin)  necessary for molybdoenzymes. Plays a role in the activation of the small subunit of the molybdopterin converting factor (MOAD)
Rv2338c,moeW,Involved in molybdoptenum cofactor biosynthesis; thought to be involved in the biosynthesis of a demolybdo-cofactor (molybdopterin)  necessary for molybdo-enzymes.
Rv3206c,moeB1,Possibly involved in molybdopterin metabolism (synthesis)
Rv2404c,lepA,Involved in translation.
Rv2440c,obg,Essential GTP-binding protein.
Rv3503c,fdxD,Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions.
Rv2141c,Rv2141c,Unknown
Rv0869c,moaA2,Involved in molybdenum cofactor biosynthesis; involved in the biosynthesis of molybdopterin precursor Z from guanosine.
Rv3230c,Rv3230c,Function unknown; probably involved in cellular metabolism.
Rv3324c,moaC3,Thought to be involved in the biosynthesis of molybdopterin.
Rv2453c,mobA,Involved in molybdenum cofactor biosynthesis. LINKS a guanosine 5'-phosphate to molydopterin (MPT) forming molybdopterin guanine dinucleotide (MGD).
Rv3323c,moaX,Thought to be involved in molybdenum cofactor biosynthesis.
Rv2851c,Rv2851c,Acetylation  substrate unknown
Rv2867c,Rv2867c,Acetylation  substrate unknown
Rv3700c,Rv3700c,Function unknown; probably involved in cellular metabolism.
Rv1498c,Rv1498c,Causes methylation
Rv1403c,Rv1403c,Causes methylation
Rv1405c,Rv1405c,Causes methylation
Rv2344c,dgt,dGTPase preferentially hydrolyzes dGTP over the other canonical NTPS [catalytic activity: dGTP + H(2)O = deoxyguanosine + triphosphate].
Rv2899c,fdhD,Necessary for formate dehydrogenase activity
Rv2900c,fdhF,Decomposes formic acid to hydrogen and carbon dioxide under anaerobic conditions in the absence of exogenous electron acceptors [catalytic activity: formate + NAD(+) = CO(2) + NADH].
Rv2277c,Rv2277c,Unknown
Rv3028c,fixB,The electron transfer flavoprotein serves as a specific electron acceptor for other dehydrogenases. It transfers the electrons to the main respiratory chain via ETF-ubiquinone oxidoreductase (ETF dehydrogenase).
Rv2062c,cobN,Required for cobalt insertion.
Rv0255c,cobQ1,Involved in cobalamin biosynthesis
Rv2236c,cobD,Involved in cobalamin biosynthesis  in the conversion of cobyric acid to cobinamide.
Rv2848c,cobB,Involved in the cobalamin biosynthesis. Responsible for the amidation of carboxylic groups at position a and C of either cobyrinic acid or hydrogenobrynic acid. NH(2) groups are provided by glutamine  and one molecule of ATP is hydrogenolyzed for each amidation.
Rv1320c,Rv1320c,Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger  cAMP. May be involved in virulence [catalytic activity: ATP = 3' 5'-cyclic AMP + pyrophosphate].
Rv1319c,Rv1319c,Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger  camp [catalytic activity: ATP = 3' 5'-cyclic AMP + pyrophosphate].
Rv1318c,Rv1318c,Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger  camp [catalytic activity: ATP = 3' 5'-cyclic AMP + pyrophosphate].
Rv2499c,Rv2499c,Function unknown
Rv2895c,viuB,Thought to be involved in intracellular removal of iron from iron-mycobactin complex. Mycobactin is an iron-chelating compound involved in the transport of iron from the bacterial environment into the cell cytoplasm.
Rv2161c,Rv2161c,Unknown
Rv3525c,Rv3525c,Function unknown
Rv0505c,serB1,Removes a phosphate from phosphoserine [catalytic activity: phosphoserine + H2O = serine + phosphate].
Rv2913c,Rv2913c,Hydrolyzes specific D-amino acid.
Rv2850c,Rv2850c,Function unknown; possibly introduces a magnesium ion into specific substrate/compound.
Rv2457c,clpX,ATP-dependent specificity component of the CLP protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of CLPP).
Rv3029c,fixA,The electron transfer flavoprotein serves as a specific electron acceptor for other dehydrogenases. It transfers the electrons to the main respiratory chain via ETF-ubiquinone oxidoreductase (ETF dehydrogenase).
Rv3251c,rubA,Involved in the hydrocarbon hydroxylating system  which transfers electrons from NADH to rubredoxin reductase and then through rubredoxin to alkane 1 monooxygenase.
Rv1526c,Rv1526c,Unknown; thought to be involved in cellular metabolism.
Rv1620c,cydC,Involved in active transport across the membrane of component linked with the assembly of cytochrome: involved in cytochrome biogenesis (aerobic respiration). Responsible for energy coupling to the transport system and for the translocation of the substrate across the membrane.
Rv1621c,cydD,Involved in active transport across the membrane of component linked with the assembly of cytochrome: involved in cytochrome biogenesis (aerobic respiration). Responsible for energy coupling to the transport system and for the translocation of the substrate across the membrane.
Rv2007c,fdxA,Involved in electron transfer.
Rv1138c,Rv1138c,Function unknown; probably involved in cellular metabolism.
Rv3161c,Rv3161c,Function unknown; involved in cellular metabolism.
Rv2776c,Rv2776c,Function unknown; probably involved in cellular metabolism.
Rv2454c,Rv2454c,Function unknown; probably involved in cellular metabolism.
Rv3410c,guaB3,Catalyses the first reaction unique to GMP biosynthesis [catalytic activity: inosine 5'-phosphate + NAD(+) + H(2)O = xanthosine 5'-phosphate + NADH].
Rv3093c,Rv3093c,Function unknown; could be involved in cellular metabolism.
Rv3368c,Rv3368c,Function unknown; probably involved in cellular metabolism
Rv1855c,Rv1855c,Function unknown; probably involved in cellular metabolism
Rv3741c,Rv3741c,Function unknown; probably involved in cellular metabolism.
Rv3742c,Rv3742c,Function unknown; probably involved in cellular metabolism.
Rv3520c,Rv3520c,Function unknown; probably involved in cellular metabolism.
Rv0077c,Rv0077c,Function unknown; probably involved in cellular metabolism.
Rv2455c,Rv2455c,Function unknown; probably involved in cellular metabolism.
Rv0794c,Rv0794c,Function unknown; probably involved in cellular metabolism.
Rv3049c,Rv3049c,Function unknown; involved in cellular metabolism.
Rv0338c,Rv0338c,Function unknown; probably involved in cellular metabolism.
Rv1843c,guaB1,Involved in GMP biosynthesis [catalytic activity: inosine 5'-phosphate + NAD+ + H2O = xanthosine 5'-phosphate + NADH]
Rv2766c,Rv2766c,Function unknown  possibly involved in cellular metabolism.
Rv0851c,Rv0851c,Function unknown; possibly involved in cellular metabolism.
Rv2857c,Rv2857c,Function unknown; possibly involved in cellular metabolism.
Rv0439c,Rv0439c,Function unknown; possibly involved in cellular metabolism.
Rv1865c,Rv1865c,Function unknown; probably involved in cellular metabolism
Rv1990A,Rv1990A,Function unknown; probably involved in cellular metabolism.
Rv1928c,Rv1928c,Function unknown; probably involved in cellular metabolism.
Rv3530c,Rv3530c,Function unknown; probably involved in cellular metabolism.
Rv3559c,Rv3559c,Function unknown; probably involved in cellular metabolism.
Rv1856c,Rv1856c,Function unknown; probably involved in cellular metabolism.
Rv3548c,Rv3548c,Function unknown; supposed involvement in cellular metabolism.
Rv3549c,Rv3549c,Function unknown; supposed involvement in cellular metabolism.
Rv3502c,Rv3502c,Function unknown; supposed involvement in cellular metabolism. Predicted to be involved in lipid catabolism.
Rv3485c,Rv3485c,Function unknown; supposed to be involved in cellular metabolism.
Rv1245c,Rv1245c,Function unknown; supposedly involved in cellular metabolism.
Rv2129c,Rv2129c,Unknown
Rv3829c,Rv3829c,Function unknown; probably involved in cellular metabolism.
Rv3007c,Rv3007c,Function unknown; probably involved in cellular metabolism.
Rv3567c,hsaB,Function unknown; probably involved in cellular metabolism. Predicted to be involved in lipid catabolism.
Rv3673c,Rv3673c,Function not known: possibly acts on thioredoxin.
Rv0816c,thiX,Thioredoxin participates in various redox reactions through the reversible oxidation of its active center dithiol  to a disulfide  & catalyzes dithiol-disulfide exchange reactions.
Rv1257c,Rv1257c,Function unknown; probably involved in cellular metabolism
Rv1869c,Rv1869c,Function unknown; probably involved in cellular metabolism
Rv3352c,Rv3352c,Function unknown; probably involved in cellular metabolism.
Rv2781c,Rv2781c,Function unknown; probably involved in cellular metabolism.
Rv1882c,Rv1882c,Function unknown; probably involved in cellular metabolism
Rv3057c,Rv3057c,Unknown  but similar to various oxidoreductases and enzymes involved in polyketides synthesis
Rv0492c,Rv0492c,Function unknown; probably involved in cellular metabolism.
Rv1106c,Rv1106c,Oxidizes 3-beta-hydroxysterols using NAD+ as cofactor
Rv0761c,adhB,Thought to catalyze the reversible oxidation of ethanol to acetaldehyde with the concomitant reduction of NAD. Probably acts on primary or secondary alcohols or hemiacetals [catalytic activity: an alcohol + NAD+ = an aldehyde or ketone + NADH].
Rv3411c,guaB2,Catalyses the first reaction unique to GMP biosynthesis [catalytic activity: inosine 5'-phosphate + NAD(+) + H(2)O = xanthosine 5'-phosphate + NADH].
Rv2552c,aroE,Possibly involved at the fourth step in the biosynthesis of chorismate within the biosynthesis of aromatic amino acids (the shikimate pathway) [catalytic activity: shikimate + NADP(+) = 5-dehydroshikimate + NADPH].
Rv0751c,mmsB,Catalyzes the NAD-dependent  reversible oxidation of 3-hydroxbutyrate to methylmalonate [catalytic activity: 3-hydroxy-2-methylpropanoate + NAD+ = 2-methyl-3-oxopropanoate + NADH].
Rv3339c,icd1,Involved in the KREBS cycle [catalytic activity: isocitrate + NADP(+) = 2-oxoglutarate + CO(2) + NADPH].
Rv0066c,icd2,Involved in the KREBS cycle [catalytic activity: isocitrate + NADP+ = 2-oxoglutarate + CO(2) + NADPH].
Rv1844c,gnd1,Involved in hexose monophosphate shunt (pentose phosphate pathway) [catalytic activity: 6-phospho-D-gluconate + NADP+ = D-ribulose 5-phosphate + CO2 + NADPH].
Rv1447c,zwf2,Involved in pentose phosphate pathway [catalytic activity: D-glucose 6-phosphate + NADP(+) = D-glucono- 1 5-lactone 6-phosphate + NADPH]
Rv3001c,ilvC,Involved in valine and isoleucine biosynthesis (at the second step) [catalytic activity: (R)-2 3-dihydroxy-3-methylbutanoate + NADP(+) = (S)-2-hydroxy-2-methyl-3-oxobutanoate + NADPH].
Rv1872c,lldD2,Involved in respiration; catalyzes conversion of lactate into pyruvate [catalytic activity: (S)-lactate + 2 ferricytochrome C = pyruvate + 2 ferrocytochrome C].
Rv3302c,glpD2,Involved in aerobic respiration and oxidation of glycerol. Reduces an acceptor and generates glycerone phosphate from Sn-glycerol 3-phosphate. Possibly play a role in metabolism of riboflavin  FAD FMN [catalytic activity: SN-glycerol 3-phosphate + acceptor = glycerone phosphate + reduced acceptor].
Rv2249c,glpD1,Involved in aerobic respiration and oxidation of glycerol. Reduces an acceptor and generates glycerone phosphate from Sn-glycerol 3-phosphate. Possibly play a role in metabolism of riboflavin  FAD FMN [catalytic activity: SN-glycerol 3-phosphate + acceptor = glycerone phosphate + reduced acceptor].
Rv2852c,mqo,Involved in tricarboxylic acid cycle [catalytic activity: (S)-malate + acceptor = oxaloacetate + reduced acceptor].
Rv1622c,cydB,Involved in the respiratory chain (at the terminal step): aerobic respiration. Cytochrome D terminal oxidase complex is the component of the aerobic respiratory chain that is supposedly predominant when cells are grown at low aeration [catalytic activity: ubiquinol-8 + O(2) = ubiquinone-8 + H(2)O].
Rv1623c,cydA,Involved in the respiratory chain (at the terminal step): aerobic respiration. Cytochrome D terminal oxidase complex is the component of the aerobic respiratory chain that is supposedly predominant when cells are grown at low aeration [catalytic activity: ubiquinol-8 + O(2) = ubiquinone-8 + H(2)O].
Rv1394c,cyp132,Cytochromes P450 are a group of heme-thiolate monooxygenases. It oxidizes a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv3685c,cyp137,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv1666c,cyp139,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv1785c,cyp143,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv1880c,cyp140,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv2268c,cyp128,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv1393c,Rv1393c,Function unknown; probably involved in cellular metabolism
Rv2951c,Rv2951c,Function unknown; probably involved in cellular metabolism.
Rv3535c,hsaG,Supposed involvement in one  or several  catabolic pathways [catalytic activity: acetaldehyde + CoA + NAD(+) = acetyl-CoA + NADH]. Predicted to be involved in lipid catabolism.
Rv0234c,gabD1,Involved in 4-aminobutyrate (GABA) degradation pathway [catalytic activity: succinate semialdehyde + NAD(P)(+) + H(2)O = succinate + NAD(P)H].
Rv0753c,mmsA,Plays a role in valine and pyrimidine metabolism. Binds fatty acyl-CoA [catalytic activity: 2-methyl-3-oxopropanoate + CoA + NAD+ = propanoyl-CoA + CO2 + NADH].
Rv2858c,aldC,Oxidizes a wide variety of aldehydes [catalytic activity: aldehyde + NAD(+) + H(2)O = acid + NADH].
Rv2427c,proA,Involved in proline biosynthesis pathway (at the second step). Catalyzes the NADPH dependent reduction of L-gamma- glutamyl 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5-carboxylate. [catalytic activity: L-glutamate 5-semialdehyde + phosphate + NADP(+) = L-gamma-glutamyl 5-phosphate + NADPH].
Rv2497c,bkdA,Involved in energy metabolism. The branched-chain alpha-keto acid dehydrogenase complex catalyzes the overall conversion of branched chain alpha-keto acids to acyl-CoA and CO2. It contains multiple copies of three enzymatic components: branched-chain alpha-keto acid decarboxylase (E1)  lipoamide acyltransferase (E2) and lipoamide dehydrogenase (E3).
Rv2496c,bkdB,Involved in energy metabolism. The branched-chain alpha-keto acid dehydrogenase complex catalyzes the overall conversion of branched chain alpha-keto acids to acyl-CoA and CO2. It contains multiple copies of three enzymatic components: branched-chain alpha-keto acid decarboxylase (E1)  lipoamide acyltransferase (E2) and lipoamide dehydrogenase (E3).
Rv0373c,Rv0373c,Function unknown; probably involved in cellular metabolism [catalytic activity: CO + H(2)O + acceptor = CO(2) + reduced acceptor].
Rv2070c,cobK,Involved in cobalamin biosynthesis.
Rv2677c,hemY,Involved in heme and porphyrin biosynthesis (at the penultimate step). Catalyzes the 6-electron oxidation of protoporphyrinogen IX to form protoporphyrin IX [catalytic activity: protoporphyrinogen-IX + O(2) = protoporphyrin-IX + H(2)O(2)].
Rv0247c,Rv0247c,Involved in interconversion of fumarate and succinate (aerobic respiration) [catalytic activity: succinate + acceptor = fumarate + reduced acceptor].
Rv2388c,hemN,Involved in porphyrin biosynthesis. Anaerobic transformation of coproporphyrinogen-III into protoporphyrinogen-IX.
Rv3859c,gltB,Probably involved in glutamate biosynthesis [catalytic activity: 2 L-glutamate + NADP(+) = L-glutamine + 2-oxoglutarate + NADPH].
Rv3858c,gltD,Probably involved in glutamate biosynthesis [catalytic activity: 2 L-glutamate + NAD(+) = L-glutamine + 2-oxoglutarate + NADH].
Rv2476c,gdh,Catabolic glutdh involved in the utilization of glutamate and other amino acids of the glutamate family. Generates 2-oxoglutarate from L-glutamate [catalytic activity: L-glutamate + H(2)O + NAD(+) = 2-oxoglutarate + NH(3) + NADH].
Rv1905c,aao,Wide specificity for D-amino acids. Also acts on glycine [catalytic activity: a D-amino acid + H2O + O2 = a 2-oxo acid + NH3 + H2O2]
Rv1812c,Rv1812c,Function unknown; probably involved in cellular metabolism
Rv1454c,qor,Catalyzes the one electron reduction of certain quinones [catalytic activity: NADPH + quinone = NADP+ + semiquinone]
Rv1736c,narX,Involved in nitrate reduction  and in the persistence in the host [catalytic activity: nitrite + acceptor = nitrate + reduced acceptor]
Rv2200c,ctaC,Involved in aerobic respiration. Subunit I and II form the functional core of the enzyme complex. Electrons originating in cytochrome C are transferred via heme a and Cu(A) to the binuclear center formed by heme A3 and Cu(B).
